Rank,Player,Year,Age,Draft,Team,League,Games Played,Games Started,Years,Pro-Bowl Selections,First-Team All-Pro Selections,Approximate Value
53,Vince Wilfork,2011,30,1-21,NWE,NFL,16,16,1,1,0,13
54,Joe Flacco,2011,26,1-18,BAL,NFL,16,16,1,0,0,12
55,London Fletcher,2011,36,,WAS,NFL,16,16,1,1,0,12
56,Tamba Hali,2011,28,1-20,KAN,NFL,16,16,1,1,0,12
57,Percy Harvin,2011,23,1-22,MIN,NFL,16,14,1,0,0,12
58,Vincent Jackson,2011,28,2-61,SDG,NFL,16,16,1,1,0,12
59,T.J. Lang,2011,24,4-109,GNB,NFL,16,16,1,0,0,12
60,Von Miller,2011,22,1-2,DEN,NFL,15,15,1,1,0,12
61,Julius Peppers,2011,31,1-2,CHI,NFL,16,16,1,1,0,12
62,Maurkice Pouncey,2011,22,1-18,PIT,NFL,14,14,1,1,1,12
63,Ed Reed,2011,33,1-24,BAL,NFL,16,16,1,1,0,12
64,Ben Roethlisberger,2011,29,1-11,PIT,NFL,15,15,1,1,0,12
65,Brian Urlacher,2011,33,1-9,CHI,NFL,16,16,1,1,0,12
66,Eric Weddle,2011,26,2-37,SDG,NFL,16,16,1,1,1,12
67,Charles Woodson,2011,35,1-4,GNB,NFL,15,15,1,1,1,12
68,Marshal Yanda,2011,27,3-86,BAL,NFL,16,16,1,1,0,12
69,Lance Briggs,2011,31,3-68,CHI,NFL,16,16,1,1,0,11
70,Brandon Browner,2011,27,,SEA,NFL,16,16,1,1,0,11
71,Marques Colston,2011,28,7-252,NOR,NFL,14,7,1,0,0,11
72,Andy Dalton,2011,24,2-35,CIN,NFL,16,16,1,1,0,11
73,Ryan Fitzpatrick,2011,29,7-250,BUF,NFL,16,16,1,0,0,11
74,David Harris,2011,27,2-47,NYJ,NFL,16,16,1,0,0,11
75,D'Qwell Jackson,2011,28,2-34,CLE,NFL,16,16,1,0,0,11
76,Greg Jennings,2011,28,2-52,GNB,NFL,13,13,1,1,0,11
77,Brandon Marshall,2011,27,4-119,MIA,NFL,16,16,1,1,0,11
78,LeSean McCoy,2011,23,2-53,PHI,NFL,15,15,1,1,1,11
79,Chris Myers,2011,30,6-200,HOU,NFL,16,16,1,1,0,11
80,Josh Sitton,2011,25,4-135,GNB,NFL,14,14,1,0,0,11
81,Antonio Smith,2011,30,5-135,HOU,NFL,16,16,1,1,0,11
82,Earl Thomas,2011,22,1-14,SEA,NFL,16,16,1,1,0,11
83,Joe Thomas,2011,27,1-3,CLE,NFL,16,16,1,1,1,11
84,Michael Turner,2011,29,5-154,ATL,NFL,16,15,1,0,0,11
85,Justin Blalock,2011,28,2-39,ATL,NFL,16,16,1,0,0,10
86,Antonio Brown,2011,23,6-195,PIT,NFL,16,3,1,1,0,10
87,Kevin Burnett,2011,29,2-42,MIA,NFL,16,16,1,0,0,10
88,Reggie Bush,2011,26,1-2,MIA,NFL,15,15,1,0,0,10
89,Calais Campbell,2011,25,2-50,ARI,NFL,16,16,1,0,0,10
90,Tyson Clabo,2011,30,,ATL,NFL,16,16,1,0,0,10
91,Ryan Clark,2011,32,,PIT,NFL,16,16,1,1,0,10
92,Jeromey Clary,2011,28,6-187,SDG,NFL,16,16,1,0,0,10
93,Karlos Dansby,2011,30,2-33,MIA,NFL,16,16,1,0,0,10
94,Elvis Dumervil,2011,27,4-126,DEN,NFL,14,14,1,1,0,10
95,Larry Fitzgerald,2011,28,1-3,ARI,NFL,16,16,1,1,0,10
96,Matt Forte,2011,26,2-44,CHI,NFL,12,12,1,1,0,10
97,Frank Gore,2011,28,3-65,SFO,NFL,16,15,1,1,0,10
98,A.J. Green,2011,23,1-4,CIN,NFL,15,15,1,1,0,10
99,Nick Hardwick,2011,30,3-66,SDG,NFL,16,16,1,0,0,10
100,James Harrison,2011,33,,PIT,NFL,11,11,1,1,0,10
101,Aaron Hernandez,2011,22,4-113,NWE,NFL,14,12,1,0,0,10
102,Julio Jones,2011,22,1-6,ATL,NFL,13,13,1,0,0,10
103,Clay Matthews,2011,25,1-26,GNB,NFL,15,15,1,1,0,10
104,Marshall Newhouse,2011,23,5-169,GNB,NFL,16,13,1,0,0,10
105,Hakeem Nicks,2011,23,1-29,NYG,NFL,15,15,1,0,0,10
106,Calvin Pace,2011,31,1-18,NYJ,NFL,16,16,1,0,0,10
107,Sione Pouha,2011,32,3-88,NYJ,NFL,16,15,1,0,0,10
108,Jay Ratliff,2011,30,7-224,DAL,NFL,16,16,1,1,0,10
109,Ahtyba Rubin,2011,25,6-190,CLE,NFL,16,16,1,0,0,10
110,Richard Seymour,2011,32,1-6,OAK,NFL,16,15,1,1,0,10
111,Jabaal Sheard,2011,22,2-37,CLE,NFL,16,16,1,0,0,10
112,Charles Tillman,2011,30,2-35,CHI,NFL,16,16,1,1,0,10
113,Lawrence Timmons,2011,25,1-15,PIT,NFL,16,16,1,0,0,10
114,Mike Wallace,2011,25,3-84,PIT,NFL,16,14,1,1,0,10
115,J.J. Watt,2011,22,1-11,HOU,NFL,16,16,1,0,0,10
116,Muhammad Wilkerson,2011,22,1-30,NYJ,NFL,16,16,1,0,0,10
117,Cliff Avril,2011,25,3-92,DET,NFL,16,16,1,0,0,9
118,Jeff Backus,2011,34,1-18,DET,NFL,16,16,1,0,0,9
119,Red Bryant,2011,27,4-121,SEA,NFL,16,16,1,0,0,9
120,Bryan Bulaga,2011,22,1-23,GNB,NFL,12,12,1,0,0,9
121,Andre Carter,2011,32,1-7,NWE,NFL,14,14,1,1,0,9
122,Kam Chancellor,2011,23,5-133,SEA,NFL,15,15,1,1,0,9
123,Gosder Cherilus,2011,27,1-17,DET,NFL,16,15,1,0,0,9
124,Chris Clemons,2011,30,,SEA,NFL,16,16,1,0,0,9
125,Phil Costa,2011,24,,DAL,NFL,16,16,1,0,0,9
126,Michael Crabtree,2011,24,1-10,SFO,NFL,15,14,1,0,0,9
127,Darnell Dockett,2011,30,3-64,ARI,NFL,16,16,1,0,0,9
128,James Farrior,2011,36,1-8,PIT,NFL,14,14,1,0,0,9
129,Jermichael Finley,2011,24,3-91,GNB,NFL,16,13,1,0,0,9
130,Malcom Floyd,2011,30,,SDG,NFL,12,9,1,0,0,9
131,Doug Free,2011,27,4-122,DAL,NFL,16,16,1,0,0,9
132,Chris Gocong,2011,28,3-71,CLE,NFL,16,16,1,0,0,9
133,Dashon Goldson,2011,27,4-126,SFO,NFL,14,14,1,1,0,9
134,Jordan Gross,2011,31,1-8,CAR,NFL,15,15,1,0,0,9
135,Geoff Hangartner,2011,29,5-169,CAR,NFL,16,16,1,0,0,9
136,Matt Hasselbeck,2011,36,6-187,TEN,NFL,16,16,1,0,0,9
137,David Hawthorne,2011,26,,SEA,NFL,15,14,1,0,0,9
138,LeRoy Hill,2011,29,3-98,SEA,NFL,16,16,1,0,0,9
139,Israel Idonije,2011,31,,CHI,NFL,16,16,1,0,0,9
140,Fred Jackson,2011,30,,BUF,NFL,10,10,1,0,0,9
141,Tarvaris Jackson,2011,28,2-64,SEA,NFL,15,14,1,0,0,9
142,Charlie Johnson,2011,27,6-199,MIN,NFL,16,16,1,0,0,9
143,Chris Johnson,2011,26,1-24,TEN,NFL,16,16,1,0,0,9
144,Davin Joseph,2011,28,1-23,TAM,NFL,16,16,1,1,0,9
145,Brett Keisel,2011,33,7-242,PIT,NFL,14,14,1,0,0,9
146,Kyle Kosier,2011,33,7-248,DAL,NFL,16,16,1,0,0,9
147,James Laurinaitis,2011,25,2-35,STL,NFL,16,16,1,0,0,9
148,Ray Lewis,2011,36,1-26,BAL,NFL,12,12,1,1,0,9
149,Matt Light,2011,33,2-48,NWE,NFL,15,15,1,0,0,9
150,Phil Loadholt,2011,25,2-54,MIN,NFL,16,16,1,0,0,9
151,Curtis Lofton,2011,25,2-37,ATL,NFL,16,16,1,0,0,9
152,Jake Long,2011,26,1-1,MIA,NFL,14,14,1,1,0,9
153,Marshawn Lynch,2011,25,1-12,SEA,NFL,15,15,1,1,0,9
154,Jameel McClain,2011,26,,BAL,NFL,16,16,1,0,0,9
155,Brandon Mebane,2011,26,3-85,SEA,NFL,16,16,1,0,0,9
156,Jeremy Mincey,2011,28,6-191,JAX,NFL,16,16,1,0,0,9
157,Reggie Nelson,2011,28,1-21,CIN,NFL,16,16,1,0,0,9
158,Stephen Peterman,2011,29,3-83,DET,NFL,16,16,1,0,0,9
159,Paul Posluszny,2011,27,2-34,JAX,NFL,16,16,1,0,0,9
160,Dominic Raiola,2011,33,2-50,DET,NFL,16,16,1,0,0,9
161,Mark Sanchez,2011,25,1-5,NYJ,NFL,16,16,1,0,0,9
162,Matt Schaub,2011,30,3-90,HOU,NFL,10,10,1,0,0,9
163,Bart Scott,2011,31,,NYJ,NFL,16,15,1,0,0,9
164,Rob Sims,2011,28,4-128,DET,NFL,16,16,1,0,0,9
165,Daryl Smith,2011,29,2-39,JAX,NFL,16,16,1,0,0,9
166,Tyron Smith,2011,21,1-9,DAL,NFL,16,16,1,0,0,9
167,Paul Soliai,2011,28,4-108,MIA,NFL,16,12,1,1,0,9
168,Randy Starks,2011,28,3-71,MIA,NFL,16,15,1,0,0,9
169,Jonathan Stewart,2011,24,1-13,CAR,NFL,16,3,1,0,0,9
170,Phil Taylor,2011,23,1-21,CLE,NFL,16,16,1,0,0,9
171,Stephen Tulloch,2011,26,4-116,DET,NFL,16,16,1,0,0,9
172,Daryl Washington,2011,25,2-47,ARI,NFL,15,14,1,0,0,9
173,Sean Weatherspoon,2011,24,1-19,ATL,NFL,16,16,1,0,0,9
174,Lardarius Webb,2011,26,3-88,BAL,NFL,16,15,1,0,0,9
175,Travelle Wharton,2011,30,3-94,CAR,NFL,16,16,1,0,0,9
176,John Abraham,2011,33,1-13,ATL,NFL,15,15,1,0,0,8
177,Mike Adams,2011,30,,CLE,NFL,16,16,1,0,0,8
178,Tyson Alualu,2011,24,1-10,JAX,NFL,16,16,1,0,0,8
179,Eugene Amano,2011,29,7-239,TEN,NFL,16,16,1,0,0,8
180,Akeem Ayers,2011,22,2-39,TEN,NFL,16,16,1,0,0,8
181,Champ Bailey,2011,33,1-7,DEN,NFL,13,13,1,1,0,8
182,Khalif Barnes,2011,29,2-52,OAK,NFL,16,16,1,0,0,8
183,Nick Barnett,2011,30,1-29,BUF,NFL,16,16,1,0,0,8
184,Connor Barwin,2011,25,2-46,HOU,NFL,16,16,1,0,0,8
185,Anquan Boldin,2011,31,2-54,BAL,NFL,14,14,1,0,0,8
186,Alan Branch,2011,27,2-33,SEA,NFL,15,15,1,0,0,8
187,Deion Branch,2011,32,2-65,NWE,NFL,15,15,1,0,0,8
188,Ahmad Brooks,2011,27,3-0,SFO,NFL,16,16,1,0,0,8
189,Sheldon Brown,2011,32,2-59,CLE,NFL,16,16,1,0,0,8
190,Dez Bryant,2011,23,1-24,DAL,NFL,15,13,1,0,0,8
191,Michael Bush,2011,27,4-100,OAK,NFL,16,9,1,0,0,8
192,Cooper Carlisle,2011,34,4-112,OAK,NFL,16,16,1,0,0,8
193,Jurrell Casey,2011,22,3-77,TEN,NFL,16,15,1,0,0,8
194,Jamar Chaney,2011,25,7-220,PHI,NFL,16,16,1,0,0,8
195,Nate Clements,2011,32,1-21,CIN,NFL,15,15,1,0,0,8
196,Shaun Cody,2011,28,2-37,HOU,NFL,16,16,1,0,0,8
197,Terrence Cody,2011,23,2-57,BAL,NFL,16,16,1,0,0,8
198,Anthony Davis,2011,22,1-11,SFO,NFL,16,16,1,0,0,8
199,Vernon Davis,2011,27,1-6,SFO,NFL,16,16,1,0,0,8
200,Brian De La Puente,2011,26,,NOR,NFL,16,12,1,0,0,8
201,David Diehl,2011,31,5-160,NYG,NFL,16,16,1,0,0,8
202,Ray Edwards,2011,26,4-127,ATL,NFL,16,16,1,0,0,8
203,D'Brickashaw Ferguson,2011,28,1-4,NYJ,NFL,16,16,1,1,0,8
204,Cortland Finnegan,2011,27,7-215,TEN,NFL,16,16,1,0,0,8
205,Josh Freeman,2011,23,1-17,TAM,NFL,15,15,1,0,0,8
206,Dwight Freeney,2011,31,1-11,IND,NFL,16,15,1,1,0,8
207,Antonio Gates,2011,31,,SDG,NFL,13,13,1,1,0,8
208,Tony Gonzalez,2011,35,1-13,ATL,NFL,16,16,1,1,0,8
209,Jonathan Goodwin,2011,33,5-154,SFO,NFL,16,16,1,0,0,8
210,Ryan Grant,2011,29,,GNB,NFL,15,14,1,0,0,8
211,Chad Greenway,2011,28,1-17,MIN,NFL,16,16,1,1,0,8
212,Michael Griffin,2011,26,1-19,TEN,NFL,16,16,1,0,0,8
213,Clark Haggans,2011,34,5-137,ARI,NFL,16,16,1,0,0,8
214,Leroy Harris,2011,27,4-115,TEN,NFL,16,16,1,0,0,8
215,Joe Hawley,2011,23,4-117,ATL,NFL,16,12,1,0,0,8
216,Todd Herremans,2011,29,4-126,PHI,NFL,16,16,1,0,0,8
217,Darrius Heyward-Bey,2011,24,1-7,OAK,NFL,15,14,1,0,0,8
218,Evander Hood,2011,24,1-32,PIT,NFL,16,14,1,0,0,8
219,Thomas Howard,2011,28,2-38,CIN,NFL,16,15,1,0,0,8
220,Mike Iupati,2011,24,1-17,SFO,NFL,16,16,1,0,0,8
221,DeSean Jackson,2011,25,2-49,PHI,NFL,15,15,1,0,0,8
222,Cullen Jenkins,2011,30,,PHI,NFL,16,16,1,0,0,8
223,Jarret Johnson,2011,30,4-109,BAL,NFL,16,16,1,0,0,8
224,Steve Johnson,2011,25,7-224,BUF,NFL,16,16,1,0,0,8
225,James Jones,2011,27,3-78,GNB,NFL,16,0,1,0,0,8
226,Jason Kelce,2011,24,6-191,PHI,NFL,16,16,1,0,0,8
227,Dawan Landry,2011,29,5-146,JAX,NFL,16,16,1,0,0,8
228,Sean Lee,2011,25,2-55,DAL,NFL,15,15,1,0,0,8
229,Paris Lenon,2011,34,,ARI,NFL,16,16,1,0,0,8
230,Andy Levitre,2011,25,2-51,BUF,NFL,16,16,1,0,0,8
231,DeAndre Levy,2011,24,3-76,DET,NFL,16,16,1,0,0,8
232,Chris Long,2011,26,1-2,STL,NFL,16,16,1,0,0,8
233,Nick Mangold,2011,27,1-29,NYJ,NFL,14,14,1,1,0,8
234,Todd McClure,2011,34,7-237,ATL,NFL,13,13,1,0,0,8
235,Jason McCourty,2011,24,6-203,TEN,NFL,15,15,1,0,0,8
236,Ray McDonald,2011,27,3-97,SFO,NFL,15,15,1,0,0,8
237,Kareem McKenzie,2011,32,3-79,NYG,NFL,16,16,1,0,0,8
238,Brandon Moore,2011,31,,NYJ,NFL,16,16,1,1,0,8
239,Matt Moore,2011,27,,MIA,NFL,13,12,1,0,0,8
240,Rob Ninkovich,2011,27,5-135,NWE,NFL,16,16,1,0,0,8
241,Carson Palmer,2011,32,1-1,OAK,NFL,10,9,1,0,0,8
242,Erik Pears,2011,29,,BUF,NFL,16,16,1,0,0,8
243,Domata Peko,2011,27,4-123,CIN,NFL,16,16,1,0,0,8
244,Corey Peters,2011,23,3-83,ATL,NFL,15,15,1,0,0,8
245,Adrian Peterson,2011,26,1-7,MIN,NFL,12,12,1,0,0,8
246,Michael Roos,2011,29,2-41,TEN,NFL,16,16,1,0,0,8
247,DeMeco Ryans,2011,27,2-33,HOU,NFL,16,16,1,0,0,8
248,Samson Satele,2011,27,2-60,OAK,NFL,15,15,1,0,0,8
249,Jake Scott,2011,30,5-141,TEN,NFL,16,16,1,0,0,8
250,Torrey Smith,2011,22,2-58,BAL,NFL,16,14,1,0,0,8
251,Wade Smith,2011,30,3-78,HOU,NFL,16,16,1,0,0,8
252,Chris Snee,2011,29,2-34,NYG,NFL,15,15,1,0,0,8
253,Adam Snyder,2011,29,3-94,SFO,NFL,16,13,1,0,0,8
254,Nate Solder,2011,23,1-17,NWE,NFL,16,13,1,0,0,8
255,Isaac Sopoaga,2011,30,4-104,SFO,NFL,15,15,1,0,0,8
256,James Starks,2011,25,6-193,GNB,NFL,13,2,1,0,0,8
257,John Sullivan,2011,26,6-187,MIN,NFL,15,15,1,0,0,8
258,Tim Tebow,2011,24,1-25,DEN,NFL,14,11,1,0,0,8
259,Pierre Thomas,2011,27,,NOR,NFL,16,7,1,0,0,8
260,Mike Tolbert,2011,26,,SDG,NFL,15,1,1,0,0,8
261,Kyle Vanden Bosch,2011,33,2-34,DET,NFL,16,16,1,0,0,8
262,Louis Vasquez,2011,24,3-78,SDG,NFL,14,14,1,0,0,8
263,Jared Veldheer,2011,24,3-69,OAK,NFL,16,16,1,0,0,8
264,Nate Washington,2011,28,,TEN,NFL,16,15,1,0,0,8
265,Adrian Wilson,2011,32,3-64,ARI,NFL,16,16,1,1,0,8
266,Eric Winston,2011,28,3-66,HOU,NFL,16,16,1,0,0,8
267,Stefen Wisniewski,2011,22,2-48,OAK,NFL,16,16,1,0,0,8
268,Jason Witten,2011,29,3-69,DAL,NFL,16,16,1,0,0,8
269,Pat Angerer,2011,24,2-63,IND,NFL,16,16,1,0,0,7
270,Jordan Babineaux,2011,29,,TEN,NFL,16,14,1,0,0,7
271,Jovan Belcher,2011,24,,KAN,NFL,16,16,1,0,0,7
272,Byron Bell,2011,22,,CAR,NFL,16,12,1,0,0,7
273,Cedric Benson,2011,29,1-4,CIN,NFL,15,15,1,0,0,7
274,Matt Birk,2011,35,6-173,BAL,NFL,16,16,1,0,0,7
275,Desmond Bishop,2011,27,6-192,GNB,NFL,13,13,1,0,0,7
276,Dwayne Bowe,2011,27,1-23,KAN,NFL,16,14,1,0,0,7
277,Stephen Bowen,2011,27,,WAS,NFL,16,16,1,0,0,7
278,Ahmad Bradshaw,2011,25,7-250,NYG,NFL,12,9,1,0,0,7
279,Mike Brisiel,2011,28,,HOU,NFL,13,13,1,0,0,7
280,Tarell Brown,2011,26,5-147,SFO,NFL,16,16,1,0,0,7
281,Nate Burleson,2011,30,3-71,DET,NFL,16,11,1,0,0,7
282,Donald Butler,2011,23,3-79,SDG,NFL,16,16,1,0,0,7
283,Vernon Carey,2011,30,1-19,MIA,NFL,15,15,1,0,0,7
284,Brent Celek,2011,26,5-162,PHI,NFL,16,16,1,0,0,7
285,Chris Chester,2011,28,2-56,WAS,NFL,16,16,1,0,0,7
286,Ryan Clady,2011,25,1-12,DEN,NFL,16,16,1,1,0,7
287,Randall Cobb,2011,21,2-64,GNB,NFL,15,0,1,0,0,7
288,Barry Cofield,2011,27,4-124,WAS,NFL,16,16,1,0,0,7
289,Trent Cole,2011,29,5-146,PHI,NFL,14,14,1,0,0,7
290,Marc Colombo,2011,33,1-29,MIA,NFL,16,16,1,0,0,7
291,Dan Connolly,2011,29,,NWE,NFL,13,11,1,0,0,7
292,Chris Crocker,2011,31,3-84,CIN,NFL,16,16,1,0,0,7
293,Aaron Curry,2011,25,1-4,2TM,NFL,16,11,1,0,0,7
294,Jay Cutler,2011,28,1-11,CHI,NFL,10,10,1,0,0,7
295,Marcell Dareus,2011,21,1-3,BUF,NFL,16,15,1,0,0,7
296,Thomas DeCoud,2011,26,3-98,ATL,NFL,16,15,1,0,0,7
297,Glenn Dorsey,2011,26,1-5,KAN,NFL,15,15,1,0,0,7
298,Ramon Foster,2011,25,,PIT,NFL,15,14,1,0,0,7
299,Jabar Gaffney,2011,31,2-33,WAS,NFL,16,15,1,0,0,7
300,Pierre Garcon,2011,25,6-205,IND,NFL,16,16,1,0,0,7
301,William Gay,2011,26,5-170,PIT,NFL,16,15,1,0,0,7
302,Andre' Goodman,2011,33,3-68,DEN,NFL,16,16,1,0,0,7
303,BenJarvus Green-Ellis,2011,26,,NWE,NFL,16,6,1,0,0,7
304,Shonn Greene,2011,26,3-65,NYJ,NFL,16,15,1,0,0,7
305,Joe Haden,2011,22,1-7,CLE,NFL,15,15,1,0,0,7
306,James Hall,2011,34,,STL,NFL,15,15,1,0,0,7
307,Casey Hampton,2011,34,1-19,PIT,NFL,13,12,1,0,0,7
308,Parys Haralson,2011,27,5-140,SFO,NFL,16,16,1,0,0,7
309,Roman Harper,2011,29,2-43,NOR,NFL,16,16,1,0,0,7
310,Chris Houston,2011,27,2-41,DET,NFL,14,13,1,0,0,7
311,Steve Hutchinson,2011,34,1-17,MIN,NFL,14,14,1,0,0,7
312,Richie Incognito,2011,28,3-81,MIA,NFL,15,15,1,0,0,7
313,Tyson Jackson,2011,25,1-3,KAN,NFL,16,14,1,0,0,7
314,Cameron Jordan,2011,22,1-24,NOR,NFL,16,15,1,0,0,7
315,Tommy Kelly,2011,31,,OAK,NFL,16,16,1,0,0,7
316,Ryan Kerrigan,2011,23,1-16,WAS,NFL,16,16,1,0,0,7
317,Manny Lawson,2011,27,1-22,CIN,NFL,16,15,1,0,0,7
318,Jeremy Maclin,2011,23,1-19,PHI,NFL,13,13,1,0,0,7
319,Evan Mathis,2011,30,3-79,PHI,NFL,15,15,1,0,0,7
320,Robert Mathis,2011,30,5-138,IND,NFL,16,15,1,0,0,7
321,Rey Maualuga,2011,24,2-38,CIN,NFL,13,13,1,0,0,7
322,Willis McGahee,2011,30,1-23,DEN,NFL,15,14,1,1,0,7
323,Bryant McKinnie,2011,32,1-7,BAL,NFL,16,16,1,0,0,7
324,Henry Melton,2011,25,4-105,CHI,NFL,15,15,1,0,0,7
325,Quintin Mikell,2011,31,,STL,NFL,16,16,1,0,0,7
326,Jayme Mitchell,2011,27,,CLE,NFL,14,13,1,0,0,7
327,Will Montgomery,2011,28,7-234,WAS,NFL,16,16,1,0,0,7
328,DeMarco Murray,2011,23,3-71,DAL,NFL,13,7,1,0,0,7
329,Michael Oher,2011,25,1-23,BAL,NFL,16,16,1,0,0,7
330,Brian Orakpo,2011,25,1-13,WAS,NFL,16,16,1,0,0,7
331,Mike Patterson,2011,28,1-31,PHI,NFL,15,15,1,0,0,7
332,Donald Penn,2011,28,,TAM,NFL,16,16,1,0,0,7
333,Brandon Pettigrew,2011,26,1-20,DET,NFL,16,16,1,0,0,7
334,Mike Pouncey,2011,22,1-15,MIA,NFL,16,16,1,0,0,7
335,B.J. Raji,2011,25,1-9,GNB,NFL,16,16,1,1,0,7
336,Cory Redding,2011,31,3-66,BAL,NFL,15,11,1,0,0,7
337,Brooks Reed,2011,24,2-42,HOU,NFL,16,11,1,0,0,7
338,Nick Roach,2011,26,,CHI,NFL,16,15,1,0,0,7
339,Dunta Robinson,2011,29,1-10,ATL,NFL,16,16,1,0,0,7
340,Laurent Robinson,2011,26,3-75,DAL,NFL,14,4,1,0,0,7
341,Scott Shanle,2011,32,7-251,NOR,NFL,16,15,1,0,0,7
342,Andre Smith,2011,24,1-6,CIN,NFL,14,14,1,0,0,7
343,Anthony Spencer,2011,27,1-26,DAL,NFL,16,15,1,0,0,7
344,Amari Spievey,2011,23,3-66,DET,NFL,15,15,1,0,0,7
345,David Stewart,2011,29,4-113,TEN,NFL,15,15,1,0,0,7
346,Zach Strief,2011,28,7-210,NOR,NFL,11,11,1,0,0,7
347,Will Svitek,2011,29,6-187,ATL,NFL,16,10,1,0,0,7
348,Ben Tate,2011,23,2-58,HOU,NFL,15,2,1,0,0,7
349,Ike Taylor,2011,31,4-125,PIT,NFL,16,16,1,0,0,7
350,Kraig Urbik,2011,26,3-79,BUF,NFL,13,13,1,0,0,7
351,Erik Walden,2011,26,6-167,GNB,NFL,16,15,1,0,0,7
352,Reggie Wayne,2011,33,1-30,IND,NFL,16,16,1,0,0,7
353,Donte Whitner,2011,26,1-8,SFO,NFL,15,15,1,0,0,7
354,Andrew Whitworth,2011,30,2-55,CIN,NFL,16,16,1,0,0,7
355,D.J. Williams,2011,29,1-17,DEN,NFL,13,13,1,0,0,7
356,DeAngelo Williams,2011,28,1-27,CAR,NFL,16,14,1,0,0,7
