Rank,Player,Year,Age,Draft,Team,League,Games Played,Games Started,Years,Pro-Bowl Selections,First-Team All-Pro Selections,Approximate Value
122,Trevor Pryce,2006,31,1-28,BAL,NFL,16,16,1,0,0,10
123,Marco Rivera,2006,34,6-208,DAL,NFL,16,16,1,0,0,10
124,Lito Sheppard,2006,25,1-26,PHI,NFL,13,13,1,1,0,10
125,Alex Smith,2006,22,1-1,SFO,NFL,16,16,1,0,0,10
126,Will Smith,2006,25,1-18,NOR,NFL,14,14,1,1,0,10
127,Lofa Tatupu,2006,24,2-45,SEA,NFL,16,16,1,1,0,10
128,Mike Vrabel,2006,31,3-91,NWE,NFL,16,16,1,0,0,10
129,Maurice Williams,2006,27,2-43,JAX,NFL,16,16,1,0,0,10
130,Khalif Barnes,2006,24,2-52,JAX,NFL,15,15,1,0,0,9
131,Alex Barron,2006,24,1-19,STL,NFL,16,16,1,0,0,9
132,Tedy Bruschi,2006,33,3-86,NWE,NFL,15,14,1,0,0,9
133,Mark Clayton,2006,24,1-22,BAL,NFL,16,12,1,0,0,9
134,Anthony Clement,2006,30,2-36,NYJ,NFL,16,16,1,0,0,9
135,Rosevelt Colvin,2006,29,4-111,NWE,NFL,16,15,1,0,0,9
136,Kris Dielman,2006,25,,SDG,NFL,15,15,1,0,0,9
137,Chris Draft,2006,30,6-157,CAR,NFL,16,16,1,0,0,9
138,Donald Driver,2006,31,7-213,GNB,NFL,16,16,1,1,0,9
139,Warrick Dunn,2006,31,1-12,ATL,NFL,16,16,1,0,0,9
140,Jahri Evans,2006,23,4-108,NOR,NFL,16,16,1,0,0,9
141,Jeff Faine,2006,25,1-21,NOR,NFL,16,16,1,0,0,9
142,James Farrior,2006,31,1-8,PIT,NFL,16,16,1,0,0,9
143,Brett Favre,2006,37,2-33,GNB,NFL,16,16,1,0,0,9
144,D'Brickashaw Ferguson,2006,23,1-4,NYJ,NFL,16,16,1,0,0,9
145,Larry Foote,2006,26,4-128,PIT,NFL,16,16,1,0,0,9
146,Mike Furrey,2006,29,,DET,NFL,16,14,1,0,0,9
147,David Garrard,2006,28,4-108,JAX,NFL,11,10,1,0,0,9
148,Tony Gonzalez,2006,30,1-13,KAN,NFL,15,15,1,1,0,9
149,Charles Grant,2006,28,1-25,NOR,NFL,16,16,1,0,0,9
150,Tamba Hali,2006,23,1-20,KAN,NFL,16,16,1,0,0,9
151,Tommie Harris,2006,23,1-14,CHI,NFL,12,11,1,1,0,9
152,Walt Harris,2006,32,1-13,SFO,NFL,15,15,1,1,0,9
153,Travis Henry,2006,28,2-58,TEN,NFL,14,13,1,0,0,9
154,Todd Herremans,2006,24,4-126,PHI,NFL,16,16,1,0,0,9
155,Vonnie Holliday,2006,31,1-19,MIA,NFL,16,16,1,0,0,9
156,Steve Hutchinson,2006,29,1-17,MIN,NFL,16,16,1,1,0,9
157,Richie Incognito,2006,23,3-81,STL,NFL,16,16,1,0,0,9
158,Jamaal Jackson,2006,26,,PHI,NFL,16,16,1,0,0,9
159,Adam Jones,2006,23,1-6,TEN,NFL,15,15,1,0,0,9
160,Kevin Jones,2006,24,1-30,DET,NFL,12,12,1,0,0,9
161,Thomas Jones,2006,28,1-7,CHI,NFL,16,16,1,0,0,9
162,Brett Keisel,2006,28,7-242,PIT,NFL,16,16,1,0,0,9
163,Eddie Kennison,2006,33,1-18,KAN,NFL,16,16,1,0,0,9
164,Nick Mangold,2006,22,1-29,NYJ,NFL,16,16,1,0,0,9
165,Justin Miller,2006,22,2-57,NYJ,NFL,16,4,1,1,0,9
166,Brandon Moore,2006,26,,NYJ,NFL,16,16,1,0,0,9
167,Jamar Nesbit,2006,30,,NOR,NFL,16,16,1,0,0,9
168,Adewale Ogunleye,2006,29,,CHI,NFL,14,14,1,0,0,9
169,Mike Patterson,2006,23,1-31,PHI,NFL,16,16,1,0,0,9
170,Antonio Pierce,2006,28,,NYG,NFL,16,16,1,1,0,9
171,Troy Polamalu,2006,25,1-16,PIT,NFL,13,13,1,1,0,9
172,Dominic Rhodes,2006,27,,IND,NFL,16,16,1,0,0,9
173,Jon Runyan,2006,33,4-109,PHI,NFL,16,16,1,0,0,9
174,Aaron Smith,2006,30,4-109,PIT,NFL,16,16,1,0,0,9
175,Daryl Smith,2006,24,2-39,JAX,NFL,16,16,1,0,0,9
176,Steve Smith,2006,27,3-74,CAR,NFL,14,14,1,1,0,9
177,Paul Spicer,2006,31,,JAX,NFL,16,16,1,0,0,9
178,Eric Steinbach,2006,26,2-33,CIN,NFL,16,16,1,0,0,9
179,Jon Stinchcomb,2006,27,2-37,NOR,NFL,16,16,1,0,0,9
180,Bryan Thomas,2006,27,1-22,NYJ,NFL,16,16,1,0,0,9
181,Tra Thomas,2006,32,1-11,PHI,NFL,16,16,1,0,0,9
182,Hines Ward,2006,30,3-92,PIT,NFL,14,14,1,0,0,9
183,Roy Williams,2006,26,1-8,DAL,NFL,16,16,1,1,0,9
184,Adrian Wilson,2006,27,3-64,ARI,NFL,16,16,1,1,0,9
185,Vince Young,2006,23,1-3,TEN,NFL,15,13,1,1,0,9
186,Jeff Backus,2006,29,1-18,DET,NFL,16,16,1,0,0,8
187,Tatum Bell,2006,25,2-41,DEN,NFL,13,13,1,0,0,8
188,Keith Brooking,2006,31,1-12,ATL,NFL,16,16,1,0,0,8
189,Reche Caldwell,2006,27,2-48,NWE,NFL,16,14,1,0,0,8
190,Cooper Carlisle,2006,29,4-112,DEN,NFL,16,16,1,0,0,8
191,Kevin Carter,2006,33,1-6,MIA,NFL,16,16,1,0,0,8
192,Nate Clements,2006,27,1-21,BUF,NFL,16,16,1,0,0,8
193,Trent Cole,2006,24,5-146,PHI,NFL,16,14,1,0,0,8
194,Alge Crumpler,2006,29,2-35,ATL,NFL,16,16,1,1,0,8
195,Leonard Davis,2006,28,1-2,ARI,NFL,16,16,1,0,0,8
196,David Diehl,2006,26,5-160,NYG,NFL,16,16,1,0,0,8
197,Corey Dillon,2006,32,2-43,NWE,NFL,16,13,1,0,0,8
198,Derrick Dockery,2006,26,3-81,WAS,NFL,16,16,1,0,0,8
199,Donnie Edwards,2006,33,4-98,SDG,NFL,16,16,1,0,0,8
200,Ebenezer Ekuban,2006,30,1-20,DEN,NFL,15,15,1,0,0,8
201,Bryce Fisher,2006,29,7-248,SEA,NFL,16,16,1,0,0,8
202,Larry Fitzgerald,2006,23,1-3,ARI,NFL,13,13,1,0,0,8
203,George Foster,2006,26,1-20,DEN,NFL,16,13,1,0,0,8
204,Scott Fujita,2006,27,5-143,NOR,NFL,16,16,1,0,0,8
205,Dylan Gandy,2006,24,4-129,IND,NFL,16,11,1,0,0,8
206,Wayne Gandy,2006,35,1-15,ATL,NFL,16,16,1,0,0,8
207,Roberto Garza,2006,27,4-99,CHI,NFL,16,16,1,0,0,8
208,Ahman Green,2006,29,3-76,GNB,NFL,14,14,1,0,0,8
209,Clark Haggans,2006,29,5-137,PIT,NFL,15,15,1,0,0,8
210,Ben Hamilton,2006,29,4-113,DEN,NFL,16,16,1,0,0,8
211,Napoleon Harris,2006,27,1-23,MIN,NFL,14,14,1,0,0,8
212,Matt Hasselbeck,2006,31,6-187,SEA,NFL,12,12,1,0,0,8
213,A.J. Hawk,2006,22,1-5,GNB,NFL,16,16,1,0,0,8
214,Victor Hobson,2006,26,2-53,NYJ,NFL,16,16,1,0,0,8
215,Santonio Holmes,2006,22,1-25,PIT,NFL,16,4,1,0,0,8
216,Damon Huard,2006,33,,KAN,NFL,10,8,1,0,0,8
217,Darrell Jackson,2006,28,3-80,SEA,NFL,13,13,1,0,0,8
218,Edgerrin James,2006,28,1-4,ARI,NFL,16,16,1,0,0,8
219,Jon Jansen,2006,30,2-37,WAS,NFL,15,15,1,0,0,8
220,Sean Jones,2006,24,2-59,CLE,NFL,16,16,1,0,0,8
221,Chris Kelsay,2006,27,2-48,BUF,NFL,16,16,1,0,0,8
222,Pete Kendall,2006,33,1-21,NYJ,NFL,14,14,1,0,0,8
223,Kenard Lang,2006,31,1-17,DEN,NFL,16,16,1,0,0,8
224,Ty Law,2006,32,1-23,KAN,NFL,16,16,1,0,0,8
225,Matt Leinart,2006,23,1-10,ARI,NFL,12,11,1,0,0,8
226,Jamal Lewis,2006,27,1-5,BAL,NFL,16,16,1,0,0,8
227,Leonard Little,2006,32,3-65,STL,NFL,16,16,1,0,0,8
228,Laurence Maroney,2006,21,1-21,NWE,NFL,14,0,1,0,0,8
229,Todd McClure,2006,29,7-237,ATL,NFL,16,16,1,0,0,8
230,Bobby McCray,2006,25,7-249,JAX,NFL,15,12,1,0,0,8
231,Kareem McKenzie,2006,27,3-79,NYG,NFL,15,15,1,0,0,8
232,Fred Miller,2006,33,5-141,CHI,NFL,16,16,1,0,0,8
233,Kawika Mitchell,2006,27,2-47,KAN,NFL,16,16,1,0,0,8
234,Kirk Morrison,2006,24,3-78,OAK,NFL,16,16,1,0,0,8
235,Santana Moss,2006,27,1-16,WAS,NFL,14,14,1,0,0,8
236,Muhsin Muhammad,2006,33,2-43,CHI,NFL,16,16,1,0,0,8
237,Michael Myers,2006,30,4-100,DEN,NFL,16,16,1,0,0,8
238,Tom Nalen,2006,35,7-218,DEN,NFL,16,16,1,0,0,8
239,Steve Neal,2006,30,,NWE,NFL,13,13,1,0,0,8
240,Haloti Ngata,2006,22,1-12,BAL,NFL,16,16,1,0,0,8
241,Shaun O'Hara,2006,29,,NYG,NFL,15,15,1,0,0,8
242,Joey Porter,2006,29,3-73,PIT,NFL,14,14,1,0,0,8
243,Casey Rabach,2006,29,3-92,WAS,NFL,16,16,1,0,0,8
244,Dominic Raiola,2006,28,2-50,DET,NFL,16,16,1,0,0,8
245,Fred Robbins,2006,29,2-55,NYG,NFL,16,16,1,0,0,8
246,Scott Shanle,2006,27,7-251,NOR,NFL,16,15,1,0,0,8
247,Justin Smith,2006,27,1-4,CIN,NFL,16,16,1,0,0,8
248,Marvel Smith,2006,28,2-38,PIT,NFL,16,16,1,0,0,8
249,Chris Snee,2006,24,2-34,NYG,NFL,16,16,1,0,0,8
250,Todd Steussie,2006,36,1-19,STL,NFL,16,15,1,0,0,8
251,Sean Taylor,2006,23,1-5,WAS,NFL,16,16,1,1,0,8
252,Randy Thomas,2006,30,2-57,WAS,NFL,16,16,1,0,0,8
253,Jeremiah Trotter,2006,29,3-72,PHI,NFL,16,16,1,0,0,8
254,Ted Washington,2006,38,1-25,CLE,NFL,16,16,1,0,0,8
255,Brian Waters,2006,29,,KAN,NFL,14,14,1,1,0,8
256,Todd Weiner,2006,31,2-47,ATL,NFL,16,16,1,0,0,8
257,Reggie Wells,2006,26,6-177,ARI,NFL,16,16,1,0,0,8
258,Vince Wilfork,2006,25,1-21,NWE,NFL,13,13,1,0,0,8
259,Kamerion Wimbley,2006,23,1-13,CLE,NFL,16,15,1,0,0,8
260,Grant Wistrom,2006,30,1-6,SEA,NFL,16,16,1,0,0,8
261,Jason Witten,2006,24,3-69,DAL,NFL,16,15,1,1,0,8
262,Charles Woodson,2006,30,1-4,GNB,NFL,16,16,1,0,0,8
263,Brian Young,2006,29,5-139,NOR,NFL,16,16,1,0,0,8
264,Will Allen,2006,28,1-22,MIA,NFL,15,15,1,0,0,7
265,Akin Ayodele,2006,27,3-89,DAL,NFL,16,16,1,0,0,7
266,Marion Barber,2006,23,4-109,DAL,NFL,16,1,1,0,0,7
267,Nick Barnett,2006,25,1-29,GNB,NFL,15,15,1,0,0,7
268,Eric Barton,2006,29,5-146,NYJ,NFL,16,15,1,0,0,7
269,Arnaz Battle,2006,26,6-197,SFO,NFL,16,15,1,0,0,7
270,Drew Bennett,2006,28,,TEN,NFL,16,15,1,0,0,7
271,Rocky Bernard,2006,27,5-146,SEA,NFL,16,15,1,0,0,7
272,Bernard Berrian,2006,26,3-78,CHI,NFL,15,14,1,0,0,7
273,Matt Birk,2006,30,6-173,MIN,NFL,16,16,1,1,0,7
274,Jordan Black,2006,26,5-153,KAN,NFL,16,15,1,0,0,7
275,Michael Boley,2006,24,5-160,ATL,NFL,16,13,1,0,0,7
276,Reggie Brown,2006,25,2-35,PHI,NFL,16,15,1,0,0,7
277,Ronnie Brown,2006,25,1-2,MIA,NFL,13,12,1,0,0,7
278,Antonio Bryant,2006,25,2-63,SFO,NFL,14,13,1,0,0,7
279,Josh Bullocks,2006,23,2-40,NOR,NFL,16,16,1,0,0,7
280,Keith Bulluck,2006,29,1-30,TEN,NFL,16,16,1,0,0,7
281,Vernon Carey,2006,25,1-19,MIA,NFL,16,16,1,0,0,7
282,Andre Carter,2006,27,1-7,WAS,NFL,16,16,1,0,0,7
283,Roderick Coleman,2006,30,5-153,ATL,NFL,15,15,1,0,0,7
284,Daryn Colledge,2006,24,2-47,GNB,NFL,16,15,1,0,0,7
285,Chris Cooley,2006,24,3-81,WAS,NFL,16,16,1,0,0,7
286,Chris Crocker,2006,26,3-84,ATL,NFL,16,16,1,0,0,7
287,Channing Crowder,2006,23,3-70,MIA,NFL,16,14,1,0,0,7
288,Chartric Darby,2006,31,,SEA,NFL,16,14,1,0,0,7
289,Andra Davis,2006,28,5-141,CLE,NFL,14,14,1,0,0,7
290,Thomas Davis,2006,23,1-14,CAR,NFL,14,14,1,0,0,7
291,Jake Delhomme,2006,31,,CAR,NFL,13,13,1,0,0,7
292,Darnell Dockett,2006,25,3-64,ARI,NFL,16,16,1,0,0,7
293,Ron Edwards,2006,27,3-76,KAN,NFL,16,16,1,0,0,7
294,Shaun Ellis,2006,29,1-12,NYJ,NFL,16,16,1,0,0,7
295,Drayton Florence,2006,26,2-46,SDG,NFL,16,16,1,0,0,7
296,Mike Flynn,2006,32,,BAL,NFL,16,16,1,0,0,7
297,Melvin Fowler,2006,27,3-76,BUF,NFL,16,16,1,0,0,7
298,Joey Galloway,2006,35,1-8,TAM,NFL,16,14,1,0,0,7
299,Chris Gamble,2006,23,1-28,CAR,NFL,15,13,1,0,0,7
300,Mike Gandy,2006,27,3-68,BUF,NFL,16,16,1,0,0,7
301,La'Roi Glover,2006,32,5-166,STL,NFL,16,16,1,0,0,7
302,Ian Gold,2006,28,2-40,DEN,NFL,15,15,1,0,0,7
303,Deon Grant,2006,27,2-57,JAX,NFL,16,16,1,0,0,7
304,Chris Gray,2006,36,5-132,SEA,NFL,15,15,1,0,0,7
305,Morlon Greenwood,2006,28,3-88,HOU,NFL,16,16,1,0,0,7
306,Rex Hadnot,2006,24,6-174,MIA,NFL,16,16,1,0,0,7
307,Ken Hamlin,2006,25,2-42,SEA,NFL,16,16,1,0,0,7
308,Kwame Harris,2006,24,1-26,SFO,NFL,16,16,1,0,0,7
309,Jeff Hartings,2006,34,1-23,PIT,NFL,14,14,1,0,0,7
310,Artrell Hawkins,2006,30,2-43,NWE,NFL,14,12,1,0,0,7
311,Gerald Hayes,2006,26,3-70,ARI,NFL,14,14,1,0,0,7
312,Todd Heap,2006,26,1-31,BAL,NFL,16,16,1,0,0,7
313,Devery Henderson,2006,24,2-50,NOR,NFL,13,7,1,0,0,7
314,Kelly Herndon,2006,30,,SEA,NFL,16,16,1,0,0,7
315,LeRoy Hill,2006,24,3-98,SEA,NFL,15,15,1,0,0,7
316,Renaldo Hill,2006,28,7-202,MIA,NFL,16,16,1,0,0,7
317,Hunter Hillenmeyer,2006,26,5-166,CHI,NFL,15,13,1,0,0,7
318,Ellis Hobbs,2006,23,3-84,NWE,NFL,15,9,1,0,0,7
319,Daven Holly,2006,24,7-215,CLE,NFL,14,12,1,0,0,7
320,Chris Hovan,2006,28,1-25,TAM,NFL,16,16,1,0,0,7
321,Darren Howard,2006,30,2-33,PHI,NFL,16,16,1,0,0,7
322,Clint Ingram,2006,23,3-80,JAX,NFL,14,11,1,0,0,7
323,Vincent Jackson,2006,23,2-61,SDG,NFL,16,7,1,0,0,7
324,Bradie James,2006,25,4-103,DAL,NFL,16,16,1,0,0,7
325,Quentin Jammer,2006,27,1-5,SDG,NFL,16,16,1,0,0,7
326,Landon Johnson,2006,25,3-96,CIN,NFL,16,16,1,0,0,7
327,Matt Jones,2006,23,1-21,JAX,NFL,14,4,1,0,0,7
328,Cato June,2006,27,6-198,IND,NFL,16,16,1,0,0,7
329,Tommy Kelly,2006,26,,OAK,NFL,16,16,1,0,0,7
330,Jimmy Kennedy,2006,27,1-12,STL,NFL,16,16,1,0,0,7
331,Sammy Knight,2006,31,,KAN,NFL,16,16,1,0,0,7
332,Dawan Landry,2006,24,5-146,BAL,NFL,16,14,1,0,0,7
333,John Lynch,2006,35,3-82,DEN,NFL,16,16,1,1,0,7
334,Derrick Mason,2006,32,4-98,BAL,NFL,16,15,1,0,0,7
335,Robert Mathis,2006,25,5-138,IND,NFL,16,16,1,0,0,7
336,Kevin Mawae,2006,35,2-36,TEN,NFL,16,16,1,0,0,7
337,Keenan McCardell,2006,36,12-326,SDG,NFL,14,11,1,0,0,7
338,Willis McGahee,2006,25,1-23,BUF,NFL,14,14,1,0,0,7
339,Mike McKenzie,2006,30,3-87,NOR,NFL,16,16,1,0,0,7
340,Mike Minter,2006,32,2-56,CAR,NFL,16,16,1,0,0,7
341,Terence Newman,2006,28,1-5,DAL,NFL,16,16,1,0,0,7
342,Chike Okeafor,2006,30,3-89,ARI,NFL,16,15,1,0,0,7
343,Tony Pashos,2006,26,5-173,BAL,NFL,16,16,1,0,0,7
344,Jason Peters,2006,24,,BUF,NFL,16,16,1,0,0,7
345,Ryan Pickett,2006,27,1-29,GNB,NFL,16,16,1,0,0,7
346,Chester Pitts,2006,27,2-50,HOU,NFL,16,16,1,0,0,7
347,Cory Redding,2006,26,3-66,DET,NFL,16,16,1,0,0,7
348,James Reed,2006,29,7-206,KAN,NFL,15,15,1,0,0,7
349,Dewayne Robertson,2006,25,1-4,NYJ,NFL,16,16,1,0,0,7
350,Bryan Robinson,2006,32,,CIN,NFL,16,16,1,0,0,7
351,Samari Rolle,2006,30,2-46,BAL,NFL,16,16,1,0,0,7
352,Michael Roos,2006,24,2-41,TEN,NFL,16,16,1,0,0,7
353,Mike Rucker,2006,31,2-38,CAR,NFL,14,14,1,0,0,7
354,DeMeco Ryans,2006,22,2-33,HOU,NFL,16,16,1,0,0,7
355,Warren Sapp,2006,34,1-12,OAK,NFL,16,16,1,0,0,7
356,Darrion Scott,2006,25,3-88,MIN,NFL,16,13,1,0,0,7
