Rank,Player,Year,Age,Draft,Team,League,Games Played,Games Started,Years,Pro-Bowl Selections,First-Team All-Pro Selections,Approximate Value
39,Donnie Edwards,2002,29,4-98,SDG,NFL,16,16,1,1,0,14
40,Peyton Manning,2002,26,1-1,IND,NFL,16,16,1,1,0,14
41,Kevin Mawae,2002,31,2-36,NYJ,NFL,16,16,1,1,0,14
42,Bobby Taylor,2002,29,2-50,PHI,NFL,16,16,1,1,0,14
43,Fred Taylor,2002,26,1-9,JAX,NFL,16,16,1,0,0,14
44,Zach Thomas,2002,29,5-154,MIA,NFL,16,16,1,1,1,14
45,Brian Urlacher,2002,24,1-9,CHI,NFL,16,16,1,1,1,14
46,Rod Woodson,2002,37,1-10,OAK,NFL,16,16,1,1,1,14
47,Michael Bennett,2002,24,1-27,MIN,NFL,16,16,1,1,0,13
48,Tom Brady,2002,25,6-199,NWE,NFL,16,16,1,0,0,13
49,Ruben Brown,2002,30,1-14,BUF,NFL,16,16,1,1,0,13
50,Laveranues Coles,2002,25,3-78,NYJ,NFL,16,16,1,0,0,13
51,Brett Favre,2002,33,2-33,GNB,NFL,16,16,1,1,0,13
52,Ahman Green,2002,25,3-76,GNB,NFL,14,14,1,1,0,13
53,Travis Henry,2002,24,2-58,BUF,NFL,16,16,1,1,0,13
54,Randy Moss,2002,25,1-21,MIN,NFL,16,16,1,1,0,13
55,Shelton Quarles,2002,31,,TAM,NFL,16,16,1,1,0,13
56,Patrick Surtain,2002,26,2-44,MIA,NFL,14,14,1,1,1,13
57,Hines Ward,2002,26,3-92,PIT,NFL,16,16,1,1,0,13
58,Mark Brunell,2002,32,5-118,JAX,NFL,15,15,1,0,0,12
59,Plaxico Burress,2002,25,1-8,PIT,NFL,16,15,1,0,0,12
60,Kerry Collins,2002,30,1-5,NYG,NFL,16,16,1,0,0,12
61,Aaron Glenn,2002,30,1-12,HOU,NFL,16,16,1,1,0,12
62,Eddie Kennison,2002,29,1-18,KAN,NFL,16,14,1,0,0,12
63,Jamal Lewis,2002,23,1-5,BAL,NFL,16,15,1,0,0,12
64,John Lynch,2002,31,3-82,TAM,NFL,15,15,1,1,0,12
65,Curtis Martin,2002,29,3-74,NYJ,NFL,16,16,1,0,0,12
66,Jermane Mayberry,2002,29,1-25,PHI,NFL,16,16,1,1,0,12
67,Eric Moulds,2002,29,1-24,BUF,NFL,16,15,1,1,0,12
68,Chad Pennington,2002,26,1-18,NYJ,NFL,15,12,1,0,0,12
69,Jerry Rice,2002,40,1-16,OAK,NFL,16,16,1,1,0,12
70,Tra Thomas,2002,28,1-11,PHI,NFL,16,16,1,1,0,12
71,Shaun Alexander,2002,25,1-19,SEA,NFL,16,16,1,0,0,11
72,LaVar Arrington,2002,24,1-2,WAS,NFL,16,16,1,1,0,11
73,Shawn Barber,2002,27,4-113,PHI,NFL,16,16,1,0,0,11
74,Peter Boulware,2002,28,1-4,BAL,NFL,16,16,1,1,0,11
75,Kevin Carter,2002,29,1-6,TEN,NFL,16,16,1,1,0,11
76,Donald Driver,2002,27,7-213,GNB,NFL,16,16,1,1,0,11
77,Brian Griese,2002,27,3-91,DEN,NFL,13,13,1,0,0,11
78,Matt Hasselbeck,2002,27,6-187,SEA,NFL,16,10,1,0,0,11
79,Garrison Hearst,2002,31,1-3,SFO,NFL,16,16,1,0,0,11
80,Matt Lepsis,2002,28,,DEN,NFL,16,15,1,0,0,11
81,Derrick Mason,2002,28,4-98,TEN,NFL,14,14,1,0,0,11
82,Donovan McNabb,2002,26,1-2,PHI,NFL,10,10,1,1,0,11
83,Jeremy Newberry,2002,26,2-58,SFO,NFL,16,16,1,1,0,11
84,Jonathan Ogden,2002,28,1-4,BAL,NFL,16,16,1,1,1,11
85,Peerless Price,2002,26,2-53,BUF,NFL,16,16,1,0,0,11
86,Koren Robinson,2002,22,1-9,SEA,NFL,16,16,1,0,0,11
87,Darren Sharper,2002,27,2-60,GNB,NFL,13,13,1,1,0,11
88,Jimmy Smith,2002,33,2-36,JAX,NFL,16,16,1,0,0,11
89,Duce Staley,2002,27,3-71,PHI,NFL,16,16,1,0,0,11
90,Amani Toomer,2002,28,2-34,NYG,NFL,16,16,1,0,0,11
91,Gary Walker,2002,29,5-159,HOU,NFL,16,16,1,1,0,11
92,Champ Bailey,2002,24,1-7,WAS,NFL,16,16,1,1,0,10
93,Marty Booker,2002,26,3-78,CHI,NFL,16,16,1,1,0,10
94,Drew Brees,2002,23,2-32,SDG,NFL,16,16,1,0,0,10
95,Dexter Coakley,2002,30,3-65,DAL,NFL,16,16,1,0,0,10
96,Corey Dillon,2002,28,2-43,CIN,NFL,16,16,1,0,0,10
97,Warrick Dunn,2002,27,1-12,ATL,NFL,15,14,1,0,0,10
98,Greg Ellis,2002,27,1-8,DAL,NFL,15,15,1,0,0,10
99,Eddie George,2002,29,1-14,TEN,NFL,16,16,1,0,0,10
100,Jason Gildon,2002,30,3-88,PIT,NFL,16,16,1,1,0,10
101,Tony Gonzalez,2002,26,1-13,KAN,NFL,16,16,1,1,0,10
102,Ben Hamilton,2002,25,4-113,DEN,NFL,16,16,1,0,0,10
103,Chris Hovan,2002,24,1-25,MIN,NFL,16,16,1,0,0,10
104,Walter Jones,2002,28,1-6,SEA,NFL,14,14,1,1,0,10
105,Dan Neil,2002,29,3-67,DEN,NFL,16,16,1,0,0,10
106,Trevor Pryce,2002,27,1-28,DEN,NFL,16,16,1,1,0,10
107,Marco Rivera,2002,30,6-208,GNB,NFL,16,16,1,1,0,10
108,Mike Rucker,2002,27,2-38,CAR,NFL,16,15,1,0,0,10
109,Jon Runyan,2002,29,4-109,PHI,NFL,16,16,1,1,0,10
110,Ephraim Salaam,2002,26,7-199,DEN,NFL,16,16,1,0,0,10
111,Richard Seymour,2002,23,1-6,NWE,NFL,16,16,1,1,0,10
112,Jamie Sharper,2002,28,2-34,HOU,NFL,16,16,1,0,0,10
113,Rod Smith,2002,32,,DEN,NFL,16,16,1,0,0,10
114,Greg Spires,2002,28,3-83,TAM,NFL,16,16,1,0,0,10
115,Ron Stone,2002,31,4-96,SFO,NFL,15,15,1,1,0,10
116,Darwin Walker,2002,25,3-71,PHI,NFL,16,16,1,0,0,10
117,Todd Weiner,2002,27,2-47,ATL,NFL,16,15,1,0,0,10
118,Roy Williams,2002,22,1-8,DAL,NFL,16,16,1,0,0,10
119,Al Wilson,2002,25,1-31,DEN,NFL,16,15,1,1,0,10
120,Damien Woody,2002,25,1-17,NWE,NFL,16,15,1,1,0,10
121,John Abraham,2002,24,1-13,NYJ,NFL,16,16,1,1,0,9
122,Eric Barton,2002,25,5-146,OAK,NFL,16,16,1,0,0,9
123,Matt Birk,2002,26,6-173,MIN,NFL,16,16,1,0,0,9
124,Tim Bowens,2002,29,1-20,MIA,NFL,16,16,1,1,0,9
125,Tim Brown,2002,36,1-6,OAK,NFL,16,16,1,0,0,9
126,Troy Brown,2002,31,8-198,NWE,NFL,14,13,1,0,0,9
127,Chris Chambers,2002,24,2-52,MIA,NFL,15,15,1,0,0,9
128,Travis Claridge,2002,24,2-37,ATL,NFL,16,16,1,0,0,9
129,Na'il Diggs,2002,24,4-98,GNB,NFL,16,16,1,0,0,9
130,Gennaro DiNapoli,2002,27,4-109,TEN,NFL,16,16,1,0,0,9
131,Ebenezer Ekuban,2002,26,1-20,DAL,NFL,16,15,1,0,0,9
132,Jason Fabini,2002,28,4-111,NYJ,NFL,16,16,1,0,0,9
133,Marshall Faulk,2002,29,1-2,STL,NFL,14,10,1,1,0,9
134,Jay Fiedler,2002,31,,MIA,NFL,11,10,1,0,0,9
135,Mark Fields,2002,30,1-13,CAR,NFL,15,15,1,0,0,9
136,Brian Finneran,2002,26,,ATL,NFL,16,16,1,0,0,9
137,Spencer Folau,2002,29,,NOR,NFL,16,16,1,0,0,9
138,Jerry Fontenot,2002,36,3-65,NOR,NFL,16,16,1,0,0,9
139,Jay Foreman,2002,26,5-156,HOU,NFL,16,16,1,0,0,9
140,Deon Grant,2002,23,2-57,CAR,NFL,16,16,1,0,0,9
141,Chris Gray,2002,32,5-132,SEA,NFL,16,16,1,0,0,9
142,Kenny Holmes,2002,29,1-18,NYG,NFL,15,15,1,0,0,9
143,Torry Holt,2002,26,1-6,STL,NFL,16,11,1,0,0,9
144,Kendyl Jacox,2002,27,,NOR,NFL,16,16,1,0,0,9
145,Edgerrin James,2002,24,1-4,IND,NFL,14,14,1,0,0,9
146,Brad Johnson,2002,34,9-227,TAM,NFL,13,13,1,1,0,9
147,Chad Johnson,2002,24,2-36,CIN,NFL,16,14,1,0,0,9
148,Keyshawn Johnson,2002,30,1-1,TAM,NFL,16,16,1,0,0,9
149,Brian Kelly,2002,26,2-45,TAM,NFL,16,16,1,0,0,9
150,Patrick Kerney,2002,26,1-30,ATL,NFL,16,16,1,0,0,9
151,Levon Kirkland,2002,33,2-38,PHI,NFL,16,15,1,0,0,9
152,Jon Kitna,2002,30,,CIN,NFL,14,12,1,0,0,9
153,Corbin Lacina,2002,32,6-167,MIN,NFL,16,16,1,0,0,9
154,Ty Law,2002,28,1-23,NWE,NFL,16,16,1,1,0,9
155,Leonard Little,2002,28,3-65,STL,NFL,16,15,1,0,0,9
156,Chris Liwienski,2002,27,7-207,MIN,NFL,16,16,1,0,0,9
157,Tommy Maddox,2002,31,1-25,PIT,NFL,15,11,1,0,0,9
158,Ed McCaffrey,2002,34,3-83,DEN,NFL,16,16,1,0,0,9
159,Todd McClure,2002,25,7-237,ATL,NFL,16,16,1,0,0,9
160,Kareem McKenzie,2002,23,3-79,NYJ,NFL,16,16,1,0,0,9
161,Brad Meester,2002,25,2-60,JAX,NFL,16,16,1,0,0,9
162,Fred Miller,2002,29,5-141,TEN,NFL,16,16,1,0,0,9
163,Mike Minter,2002,28,2-56,CAR,NFL,16,16,1,0,0,9
164,Chris Naeole,2002,28,1-10,JAX,NFL,16,16,1,0,0,9
165,Brandon Noble,2002,28,,DAL,NFL,16,16,1,0,0,9
166,Benji Olson,2002,27,5-139,TEN,NFL,16,16,1,0,0,9
167,Seth Payne,2002,27,4-114,HOU,NFL,16,16,1,0,0,9
168,Todd Perry,2002,32,4-97,MIA,NFL,16,16,1,0,0,9
169,Tim Ruddy,2002,30,2-65,MIA,NFL,16,16,1,0,0,9
170,Chris Samuels,2002,25,1-3,WAS,NFL,15,15,1,1,0,9
171,Aaron Smith,2002,26,4-109,PIT,NFL,16,16,1,0,0,9
172,Antowain Smith,2002,30,1-23,NWE,NFL,16,15,1,0,0,9
173,James Stewart,2002,31,1-19,DET,NFL,14,9,1,0,0,9
174,John Tait,2002,27,1-14,KAN,NFL,16,16,1,0,0,9
175,Randy Thomas,2002,26,2-57,NYJ,NFL,16,16,1,0,0,9
176,Robbie Tobeck,2002,32,,SEA,NFL,16,16,1,0,0,9
177,Kyle Turley,2002,27,1-7,NOR,NFL,16,16,1,0,0,9
178,John Wade,2002,27,5-148,JAX,NFL,16,16,1,0,0,9
179,Todd Wade,2002,26,2-53,MIA,NFL,16,16,1,0,0,9
180,Brian Waters,2002,25,,KAN,NFL,16,16,1,0,0,9
181,Nate Wayne,2002,27,7-219,GNB,NFL,16,15,1,0,0,9
182,Bob Whitfield,2002,31,1-8,ATL,NFL,16,16,1,0,0,9
183,Brandon Whiting,2002,26,4-112,PHI,NFL,16,15,1,0,0,9
184,Casey Wiegmann,2002,29,,KAN,NFL,16,16,1,0,0,9
185,Shaun Williams,2002,26,1-24,NYG,NFL,16,16,1,0,0,9
186,Grant Wistrom,2002,26,1-6,STL,NFL,15,14,1,0,0,9
187,Jessie Armstead,2002,32,8-207,WAS,NFL,16,16,1,0,0,8
188,Micheal Barrow,2002,32,2-47,NYG,NFL,15,14,1,0,0,8
189,LeCharles Bentley,2002,23,2-44,NOR,NFL,14,14,1,0,0,8
190,Dre' Bly,2002,25,2-41,STL,NFL,16,16,1,0,0,8
191,Isaac Bruce,2002,30,2-33,STL,NFL,16,16,1,0,0,8
192,Keion Carpenter,2002,25,,ATL,NFL,16,16,1,0,0,8
193,Andre Carter,2002,23,1-7,SFO,NFL,16,16,1,0,0,8
194,Danny Clark,2002,25,7-245,JAX,NFL,16,16,1,0,0,8
195,Mike Compton,2002,32,3-68,NWE,NFL,16,16,1,0,0,8
196,Curtis Conway,2002,31,1-7,SDG,NFL,13,13,1,0,0,8
197,Tim Couch,2002,25,1-1,CLE,NFL,14,14,1,0,0,8
198,Terry Cousin,2002,27,,CAR,NFL,16,16,1,0,0,8
199,Jason Craft,2002,26,5-160,JAX,NFL,16,16,1,0,0,8
200,Jerry DeLoach,2002,25,,HOU,NFL,16,16,1,0,0,8
201,Ryan Diem,2002,23,4-118,IND,NFL,16,16,1,0,0,8
202,David Dixon,2002,33,9-232,MIN,NFL,15,15,1,0,0,8
203,Chad Eaton,2002,30,7-241,SEA,NFL,16,16,1,0,0,8
204,Carlos Emmons,2002,29,7-242,PHI,NFL,13,13,1,0,0,8
205,Kevin Faulk,2002,26,2-46,NWE,NFL,15,0,1,0,0,8
206,Hank Fraley,2002,25,,PHI,NFL,16,16,1,0,0,8
207,Wayne Gandy,2002,31,1-15,PIT,NFL,16,16,1,0,0,8
208,Daryl Gardener,2002,29,1-20,WAS,NFL,15,15,1,0,0,8
209,Rod Gardner,2002,25,1-15,WAS,NFL,16,15,1,0,0,8
210,Kabeer Gbaja-Biamila,2002,25,5-149,GNB,NFL,15,11,1,0,0,8
211,Tarik Glenn,2002,26,1-19,IND,NFL,16,16,1,0,0,8
212,Terry Glenn,2002,28,1-7,GNB,NFL,15,14,1,0,0,8
213,Ian Gold,2002,24,2-40,DEN,NFL,16,16,1,0,0,8
214,Scott Gragg,2002,30,2-54,SFO,NFL,16,16,1,0,0,8
215,Kelly Gregg,2002,26,6-173,BAL,NFL,16,16,1,0,0,8
216,Cornelius Griffin,2002,26,2-42,NYG,NFL,14,14,1,0,0,8
217,Kevin Hardy,2002,29,1-2,DAL,NFL,16,15,1,0,0,8
218,Ed Hartwell,2002,24,4-126,BAL,NFL,16,16,1,0,0,8
219,John Henderson,2002,23,1-9,JAX,NFL,16,13,1,0,0,8
220,Earl Holmes,2002,29,4-126,CLE,NFL,16,15,1,0,0,8
221,Brad Hopkins,2002,32,1-13,TEN,NFL,14,14,1,0,0,8
222,Reggie Howard,2002,25,,CAR,NFL,14,14,1,0,0,8
223,Cletidus Hunt,2002,26,3-94,GNB,NFL,14,14,1,0,0,8
224,Darrell Jackson,2002,24,3-80,SEA,NFL,13,13,1,0,0,8
225,Dexter Jackson,2002,25,4-113,TAM,NFL,16,16,1,0,0,8
226,Raylee Johnson,2002,32,4-95,SDG,NFL,16,16,1,0,0,8
227,Dhani Jones,2002,24,6-177,NYG,NFL,15,14,1,0,0,8
228,Olin Kreutz,2002,25,3-64,CHI,NFL,15,15,1,1,0,8
229,Kenard Lang,2002,27,1-17,CLE,NFL,15,14,1,0,0,8
230,Matt Light,2002,24,2-48,NWE,NFL,16,16,1,0,0,8
231,Sam Madison,2002,28,2-44,MIA,NFL,16,16,1,1,0,8
232,Marlon McCree,2002,25,7-233,JAX,NFL,16,16,1,0,0,8
233,Frank Middleton,2002,28,3-63,OAK,NFL,16,16,1,0,0,8
234,Quincy Morgan,2002,25,2-33,CLE,NFL,16,16,1,0,0,8
235,Jamie Nails,2002,27,4-120,MIA,NFL,14,14,1,0,0,8
236,Dennis Northcutt,2002,25,2-32,CLE,NFL,13,0,1,0,0,8
237,Shaun O'Hara,2002,25,,CLE,NFL,16,16,1,0,0,8
238,Adewale Ogunleye,2002,25,,MIA,NFL,16,16,1,0,0,8
239,David Patten,2002,28,,NWE,NFL,16,14,1,0,0,8
240,Mike Peterson,2002,26,2-36,IND,NFL,16,16,1,0,0,8
241,Luke Petitgout,2002,26,1-19,NYG,NFL,16,16,1,0,0,8
242,Ryan Pickett,2002,23,1-29,STL,NFL,16,14,1,0,0,8
243,Todd Pinkston,2002,25,2-36,PHI,NFL,15,15,1,0,0,8
244,Bill Romanowski,2002,36,3-80,OAK,NFL,16,16,1,0,0,8
245,Mike Rosenthal,2002,25,5-149,NYG,NFL,16,16,1,0,0,8
246,Orpheus Roye,2002,29,6-200,CLE,NFL,16,16,1,0,0,8
247,Jeff Saturday,2002,27,,IND,NFL,16,16,1,0,0,8
248,Lance Schulters,2002,27,4-119,TEN,NFL,16,16,1,0,0,8
249,Junior Seau,2002,33,1-5,SDG,NFL,13,13,1,1,0,8
250,Rich Seubert,2002,23,,NYG,NFL,16,16,1,0,0,8
251,Marcel Shipp,2002,24,,ARI,NFL,15,6,1,0,0,8
252,Jeremy Shockey,2002,22,1-14,NYG,NFL,15,14,1,1,1,8
253,Brandon Short,2002,25,4-105,NYG,NFL,16,15,1,0,0,8
254,Corey Simon,2002,25,1-6,PHI,NFL,14,14,1,0,0,8
255,Barry Sims,2002,28,,OAK,NFL,15,15,1,0,0,8
256,Alshermond Singleton,2002,27,4-128,TAM,NFL,16,14,1,0,0,8
257,Peter Sirmon,2002,25,4-128,TEN,NFL,16,12,1,0,0,8
258,Bruce Smith,2002,39,1-1,WAS,NFL,16,16,1,0,0,8
259,Marvel Smith,2002,24,2-38,PIT,NFL,16,16,1,0,0,8
260,Steve Smith,2002,23,3-74,CAR,NFL,15,13,1,0,0,8
261,Barry Stokes,2002,29,,CLE,NFL,16,16,1,0,0,8
262,Tai Streets,2002,25,6-171,SFO,NFL,16,14,1,0,0,8
263,Marcus Stroud,2002,24,1-13,JAX,NFL,16,16,1,0,0,8
264,Marques Sullivan,2002,24,5-144,BUF,NFL,16,16,1,0,0,8
265,Travis Taylor,2002,23,1-10,BAL,NFL,16,15,1,0,0,8
266,Trey Teague,2002,28,7-200,BUF,NFL,16,16,1,0,0,8
267,Adalius Thomas,2002,25,6-186,BAL,NFL,16,12,1,0,0,8
268,Ross Verba,2002,29,1-30,CLE,NFL,16,16,1,0,0,8
269,Mike Wahle,2002,25,2-1,GNB,NFL,16,16,1,0,0,8
270,Gerard Warren,2002,24,1-3,CLE,NFL,16,16,1,0,0,8
271,Kailee Wong,2002,26,2-51,HOU,NFL,16,16,1,0,0,8
272,Renaldo Wynn,2002,28,1-21,WAS,NFL,16,16,1,0,0,8
273,Bryant Young,2002,30,1-7,SFO,NFL,16,16,1,1,0,8
274,Amos Zereoue,2002,26,3-95,PIT,NFL,16,5,1,0,0,8
275,Jeff Zgonina,2002,32,7-185,STL,NFL,16,16,1,0,0,8
276,Donnie Abraham,2002,29,3-71,NYJ,NFL,16,16,1,0,0,7
277,Brent Alexander,2002,31,,PIT,NFL,16,16,1,0,0,7
278,Will Allen,2002,24,1-22,NYG,NFL,15,15,1,0,0,7
279,Ashley Ambrose,2002,32,2-29,ATL,NFL,16,16,1,0,0,7
280,Joe Andruzzi,2002,27,,NWE,NFL,13,13,1,0,0,7
281,Adam Archuleta,2002,25,1-20,STL,NFL,16,16,1,0,0,7
282,Kevan Barlow,2002,23,3-80,SFO,NFL,14,0,1,0,0,7
283,Jay Bellamy,2002,30,,NOR,NFL,16,16,1,0,0,7
284,Chris Bober,2002,26,,NYG,NFL,15,15,1,0,0,7
285,Chad Bratzke,2002,31,5-155,IND,NFL,16,16,1,0,0,7
286,Mike Brown,2002,24,2-39,CHI,NFL,16,15,1,0,0,7
287,Fernando Bryant,2002,25,1-26,JAX,NFL,16,16,1,0,0,7
288,Brentson Buckner,2002,31,2-50,CAR,NFL,12,12,1,0,0,7
289,Larry Chester,2002,27,,MIA,NFL,16,16,1,0,0,7
290,Wayne Chrebet,2002,29,,NYJ,NFL,15,15,1,0,0,7
291,Jeff Christy,2002,33,4-91,TAM,NFL,16,16,1,0,0,7
292,Chris Claiborne,2002,24,1-9,DET,NFL,16,15,1,0,0,7
293,Nate Clements,2002,23,1-21,BUF,NFL,16,16,1,0,0,7
294,Charlie Clemons,2002,30,,NOR,NFL,16,15,1,0,0,7
295,Antonio Cochran,2002,26,4-115,SEA,NFL,16,16,1,0,0,7
296,Marco Coleman,2002,33,1-12,JAX,NFL,16,16,1,0,0,7
297,Marcus Coleman,2002,28,5-133,HOU,NFL,16,16,1,0,0,7
298,Rosevelt Colvin,2002,25,4-111,CHI,NFL,16,15,1,0,0,7
299,Sam Cowart,2002,27,2-39,NYJ,NFL,16,16,1,0,0,7
300,Derrick Deese,2002,32,,SFO,NFL,14,14,1,0,0,7
301,Rick DeMulling,2002,25,7-220,IND,NFL,14,14,1,0,0,7
302,Mark Dixon,2002,32,,MIA,NFL,13,12,1,0,0,7
303,Andre Dyson,2002,23,2-60,TEN,NFL,16,16,1,0,0,7
304,Mario Edwards,2002,27,6-180,DAL,NFL,15,15,1,0,0,7
305,Ron Edwards,2002,23,3-76,BUF,NFL,16,16,1,0,0,7
306,Josh Evans,2002,30,,NYJ,NFL,16,16,1,0,0,7
307,James Farrior,2002,27,1-8,PIT,NFL,14,14,1,0,0,7
308,Jason Ferguson,2002,28,7-229,NYJ,NFL,16,16,1,0,0,7
309,London Fletcher,2002,27,,BUF,NFL,16,16,1,0,0,7
310,Lee Flowers,2002,29,5-151,PIT,NFL,16,15,1,0,0,7
311,Toniu Fonoti,2002,21,2-39,SDG,NFL,15,14,1,0,0,7
312,Kynan Forney,2002,24,7-219,ATL,NFL,14,12,1,0,0,7
313,Sam Garnes,2002,28,5-136,NYJ,NFL,16,16,1,0,0,7
314,DeLawrence Grant,2002,23,3-89,OAK,NFL,16,14,1,0,0,7
315,Carlos Hall,2002,23,7-240,TEN,NFL,15,13,1,0,0,7
316,Dante Hall,2002,24,5-153,KAN,NFL,16,0,1,1,0,7
317,Darren Hambrick,2002,27,5-130,CLE,NFL,16,15,1,0,0,7
318,Bobby Hamilton,2002,31,,NWE,NFL,16,15,1,0,0,7
319,Casey Hampton,2002,25,1-19,PIT,NFL,16,15,1,0,0,7
320,Walt Harris,2002,28,1-13,IND,NFL,15,15,1,0,0,7
321,Todd Heap,2002,22,1-31,BAL,NFL,16,16,1,1,0,7
322,Eric Heitmann,2002,22,7-239,SFO,NFL,16,12,1,0,0,7
323,Kim Herring,2002,27,2-58,STL,NFL,16,16,1,0,0,7
324,Sedrick Hodge,2002,24,3-70,NOR,NFL,16,15,1,0,0,7
325,Darren Howard,2002,26,2-33,NOR,NFL,16,16,1,0,0,7
326,Grady Jackson,2002,29,6-193,NOR,NFL,15,15,1,0,0,7
327,Jon Jansen,2002,26,2-37,WAS,NFL,16,16,1,0,0,7
328,Ed Jasper,2002,29,6-198,ATL,NFL,16,16,1,0,0,7
329,Jonas Jennings,2002,25,3-95,BUF,NFL,15,15,1,0,0,7
330,Kenyatta Jones,2002,23,4-96,NWE,NFL,13,11,1,0,0,7
331,Levi Jones,2002,23,1-10,CIN,NFL,16,14,1,0,0,7
332,Marvin Jones,2002,30,1-4,NYJ,NFL,16,16,1,0,0,7
333,Sammy Knight,2002,27,,NOR,NFL,16,16,1,0,0,7
334,J.P. Machado,2002,26,6-197,NYJ,NFL,16,12,1,0,0,7
335,Brock Marion,2002,32,7-196,MIA,NFL,16,16,1,1,0,7
336,Andy McCollum,2002,32,,STL,NFL,16,16,1,0,0,7
337,Chester McGlockton,2002,33,1-16,DEN,NFL,16,15,1,0,0,7
338,Ryan McNeil,2002,32,2-33,SDG,NFL,15,15,1,0,0,7
339,Adam Meadows,2002,28,2-48,IND,NFL,14,14,1,0,0,7
340,Lawyer Milloy,2002,29,2-36,NWE,NFL,16,16,1,1,0,7
341,John Mobley,2002,29,1-15,DEN,NFL,16,16,1,0,0,7
342,Alex Molden,2002,29,1-11,SDG,NFL,16,16,1,0,0,7
343,Larry Moore,2002,27,,WAS,NFL,16,16,1,0,0,7
344,Rob Morris,2002,27,1-28,IND,NFL,16,16,1,0,0,7
345,Santana Moss,2002,23,1-16,NYJ,NFL,15,3,1,0,0,7
346,Edwin Mulitalo,2002,28,4-129,BAL,NFL,16,15,1,0,0,7
347,Hardy Nickerson,2002,37,5-122,GNB,NFL,16,15,1,0,0,7
348,Deltha O'Neal,2002,25,1-15,DEN,NFL,16,14,1,0,0,7
349,Roman Oben,2002,30,3-66,TAM,NFL,16,16,1,0,0,7
350,Chike Okeafor,2002,26,3-89,SFO,NFL,16,16,1,0,0,7
351,John Parrella,2002,33,2-55,OAK,NFL,16,15,1,0,0,7
352,Mike Pearson,2002,22,2-40,JAX,NFL,16,11,1,0,0,7
353,Julius Peppers,2002,22,1-2,CAR,NFL,12,12,1,0,0,7
354,Zach Piller,2002,26,3-81,TEN,NFL,13,13,1,0,0,7
355,Michael Pittman,2002,27,4-95,TAM,NFL,16,15,1,0,0,7
356,Jake Plummer,2002,28,2-42,ARI,NFL,16,16,1,0,0,7
